doc_id,answer_id,question_id,title,question_body,answer_body,tags,answer_score,accepted_answer,comment_count,question_view_count,answer_count,owner_user_id,question_owner_user_id,commenter_user_ids,author_reputation,creation_date,last_activity_date,source,url,aspect,combined_text,age_days,retrieval_score,rank,run,topical_score,community_score,engagement_score,credibility_score,author_influence_score,freshness_score,tag_match_score,sentiment_alignment_score,clarity_score,technical_score,risk_warning_score,final_score
sample-a1004,1004,502,How do I get out of credit card debt fastest?,Community question about how do i get out of credit card debt fastest?,"List balances, attack the highest APR first (avalanche), and stop new charges while you repay.",credit-card debt budgeting,48,True,0,11249,2,302,403,,38000,2024-07-15 00:00:00+00:00,2024-07-15 00:00:00+00:00,offline.sample,https://money.stackexchange.com/questions/502#answer-1004,debt,"How do I get out of credit card debt fastest? Community question about how do i get out of credit card debt fastest? List balances, attack the highest APR first (avalanche), and stop new charges while you repay. credit-card debt budgeting",688,21.991705299259316,1,social_default,1.0,0.9194267776764844,0.0,0.9800976854573569,0.6073397326783032,0.3896658299571869,0.09090909090909091,0.8,0.5921918097809603,0.0,0.5,0.8136700910420914
sample-a1005,1005,502,How do I get out of credit card debt fastest?,Community question about how do i get out of credit card debt fastest?,The snowball method (smallest balance first) can help motivation even if it costs slightly more interest.,credit-card debt budgeting,24,False,8,11249,2,303,403,403 301 302,35000,2025-11-15 00:00:00+00:00,2025-11-15 00:00:00+00:00,offline.sample,https://money.stackexchange.com/questions/502#answer-1005,debt,How do I get out of credit card debt fastest? Community question about how do i get out of credit card debt fastest? The snowball method (smallest balance first) can help motivation even if it costs slightly more interest. credit-card debt budgeting,200,21.802794253843437,2,social_default,0.9914098955562922,0.19362127167230786,0.6656279725025915,0.9585578348810901,0.6058366294295915,0.7603529065620016,0.09090909090909091,0.8,0.43875492242046144,0.0,0.5,0.764405894886538
sample-a1003,1003,501,Should I pay off credit card debt before investing?,Community question about should i pay off credit card debt before investing?,"Compare the card APR with your expected after-tax return. Above roughly 8-10% APR, paying the debt almost always wins.",credit-card debt investing,43,True,8,12747,3,302,402,402 301,38000,2025-02-15 00:00:00+00:00,2025-02-15 00:00:00+00:00,offline.sample,https://money.stackexchange.com/questions/501#answer-1003,debt,"Should I pay off credit card debt before investing? Community question about should i pay off credit card debt before investing? Compare the card APR with your expected after-tax return. Above roughly 8-10% APR, paying the debt almost always wins. credit-card debt investing",473,7.952193835966613,3,social_default,0.361599690781344,0.8727313075427394,0.7717131999042249,0.9800976854573569,0.6073397326783032,0.523119576403576,0.09090909090909091,0.8,0.2767441770013904,0.25,0.5,0.5409080499306123
sample-a1033,1033,516,How can I improve my credit score?,Community question about how can i improve my credit score?,"Pay on time, keep utilisation low, avoid unnecessary applications and check your reports for errors.",credit-score credit-card debt,52,True,3,20891,2,301,417,417 302,41000,2024-11-15 00:00:00+00:00,2024-11-15 00:00:00+00:00,offline.sample,https://money.stackexchange.com/questions/516#answer-1033,credit,"How can I improve my credit score? Community question about how can i improve my credit score? Pay on time, keep utilisation low, avoid unnecessary applications and check your reports for errors. credit-score credit-card debt",565,3.8608266805518685,4,social_default,0.17555831291909418,0.9534716198475409,0.5137242541956104,1.0,1.0,0.46117735003146915,0.09090909090909091,0.8,0.5064228948431632,0.0,0.75,0.4696929605369675
sample-a1001,1001,501,Should I pay off credit card debt before investing?,Community question about should i pay off credit card debt before investing?,Pay off high-interest credit card debt before investing. A guaranteed ~20% avoided interest usually beats uncertain market returns.,credit-card debt investing,37,False,1,12747,3,303,402,402,35000,2025-04-15 00:00:00+00:00,2025-04-15 00:00:00+00:00,offline.sample,https://money.stackexchange.com/questions/501#answer-1001,debt,Should I pay off credit card debt before investing? Community question about should i pay off credit card debt before investing? Pay off high-interest credit card debt before investing. A guaranteed ~20% avoided interest usually beats uncertain market returns. credit-card debt investing,414,8.452451775692424,5,social_default,0.38434726460149066,0.3752783866104465,0.3160674737322977,0.9585578348810901,0.6058366294295915,0.5671546349422034,0.09090909090909091,0.8,0.1315472464872285,0.25,0.5,0.45567303199326903
sample-a1010,1010,505,Is it better to rent or buy a house?,Community question about is it better to rent or buy a house?,"Compare unrecoverable costs: rent vs mortgage interest, taxes, insurance, maintenance and transaction costs. Buying is not automatically better.",mortgage rent buy housing,55,True,0,40044,2,301,406,,41000,2025-10-15 00:00:00+00:00,2025-10-15 00:00:00+00:00,offline.sample,https://money.stackexchange.com/questions/505#answer-1010,mortgage,"Is it better to rent or buy a house? Community question about is it better to rent or buy a house? Compare unrecoverable costs: rent vs mortgage interest, taxes, insurance, maintenance and transaction costs. Buying is not automatically better. mortgage rent buy housing",231,2.3128194892103306,6,social_default,0.10516781021470976,0.9773592563339752,0.19231193773929434,1.0,1.0,0.7287399324998268,0.0,0.8,0.0,0.0,0.0,0.4273899138834605
sample-a1035,1035,517,How much credit utilisation is healthy?,Community question about how much credit utilisation is healthy?,"Keeping reported utilisation under about 30%, and ideally under 10%, helps your score.",credit-score credit-card,52,True,1,49670,2,301,418,418,41000,2024-07-15 00:00:00+00:00,2024-07-15 00:00:00+00:00,offline.sample,https://money.stackexchange.com/questions/517#answer-1035,credit,"How much credit utilisation is healthy? Community question about how much credit utilisation is healthy? Keeping reported utilisation under about 30%, and ideally under 10%, helps your score. credit-score credit-card",688,2.391856986117879,7,social_default,0.10876177875112018,0.9534716198475409,0.4349235009180969,1.0,1.0,0.3896658299571869,0.0,0.7,0.7153880799940397,0.0,0.25,0.41844561770716093
sample-a1034,1034,516,How can I improve my credit score?,Community question about how can i improve my credit score?,"Length of history helps, so keep your oldest card open even if you rarely use it.",credit-score credit-card debt,31,False,1,20891,2,303,417,417,35000,2024-12-15 00:00:00+00:00,2024-12-15 00:00:00+00:00,offline.sample,https://money.stackexchange.com/questions/516#answer-1034,credit,"How can I improve my credit score? Community question about how can i improve my credit score? Length of history helps, so keep your oldest card open even if you rarely use it. credit-score credit-card debt",535,7.6771292910862945,8,social_default,0.34909204114084147,0.3007213019728101,0.3037420078649459,0.9585578348810901,0.6058366294295915,0.4805246686589898,0.09090909090909091,0.7,0.7982794055089477,0.0,0.5,0.4175364021474735
sample-a1031,1031,515,When should I prioritise retirement contributions?,Community question about when should i prioritise retirement contributions?,"After high-interest debt and a starter emergency fund, capture the full employer match before anything else.",retirement investing saving,49,True,7,9830,2,302,416,416 301,38000,2025-10-15 00:00:00+00:00,2025-10-15 00:00:00+00:00,offline.sample,https://money.stackexchange.com/questions/515#answer-1031,retirement,"When should I prioritise retirement contributions? Community question about when should i prioritise retirement contributions? After high-interest debt and a starter emergency fund, capture the full employer match before anything else. retirement investing saving",231,1.577965569875865,9,social_default,0.07175276079790917,0.9281917046909638,0.6095243987823791,0.9800976854573569,0.6073397326783032,0.7287399324998268,0.0,0.8,0.39966993251952,0.5,0.25,0.3997532757316934
sample-a1030,1030,514,Should I use a Roth or traditional retirement account?,Community question about should i use a roth or traditional retirement account?,Many people split contributions to hedge against future tax-rate uncertainty.,retirement tax roth ira,48,True,3,18947,2,301,415,415 302,41000,2023-09-15 00:00:00+00:00,2023-09-15 00:00:00+00:00,offline.sample,https://money.stackexchange.com/questions/514#answer-1030,retirement,Should I use a Roth or traditional retirement account? Community question about should i use a roth or traditional retirement account? Many people split contributions to hedge against future tax-rate uncertainty. retirement tax roth ira,992,1.8004399674198102,10,social_default,0.08186904757588077,0.9194267776764844,0.4989304766482406,1.0,1.0,0.25694220321589417,0.0,0.7,0.8683167276206338,0.5,0.0,0.39743721142233734
