doc_id,answer_id,question_id,title,question_body,answer_body,tags,answer_score,accepted_answer,comment_count,question_view_count,answer_count,owner_user_id,question_owner_user_id,commenter_user_ids,author_reputation,creation_date,last_activity_date,source,url,aspect,combined_text,age_days,retrieval_score,rank,run,topical_score,community_score,engagement_score,credibility_score,author_influence_score,freshness_score,tag_match_score,sentiment_alignment_score,clarity_score,technical_score,risk_warning_score,final_score
sample-a1021,1021,510,Is dollar cost averaging better than lump sum?,Community question about is dollar cost averaging better than lump sum?,"Historically lump sum has a higher expected return, but averaging reduces timing risk and regret.",investing dollar-cost-averaging risk,45,True,7,33829,2,301,411,411 303 302,41000,2022-04-15 00:00:00+00:00,2022-04-15 00:00:00+00:00,offline.sample,https://money.stackexchange.com/questions/510#answer-1021,investing,"Is dollar cost averaging better than lump sum? Community question about is dollar cost averaging better than lump sum? Historically lump sum has a higher expected return, but averaging reduces timing risk and regret. investing dollar-cost-averaging risk",1510,22.6624544618816,1,social_default,1.0,0.8920166661075518,0.7967123476689445,1.0,1.0,0.12637606799414935,0.1111111111111111,0.6,0.5486508549910605,0.25,0.25,0.8645594330704569
sample-a1022,1022,510,Is dollar cost averaging better than lump sum?,Community question about is dollar cost averaging better than lump sum?,"If the money is already in cash, averaging it in over a few months is a reasonable behavioural compromise.",investing dollar-cost-averaging risk,24,False,3,33829,2,301,411,411 302,41000,2022-06-15 00:00:00+00:00,2022-06-15 00:00:00+00:00,offline.sample,https://money.stackexchange.com/questions/510#answer-1022,investing,"Is dollar cost averaging better than lump sum? Community question about is dollar cost averaging better than lump sum? If the money is already in cash, averaging it in over a few months is a reasonable behavioural compromise. investing dollar-cost-averaging risk",1449,20.713025002409,2,social_default,0.9139797737817166,0.19362127167230786,0.5867301013382805,1.0,1.0,0.13739002407031317,0.1111111111111111,0.6,0.4256050176232209,0.25,0.25,0.7117257277643495
sample-a1014,1014,507,How are capital gains taxed?,Community question about how are capital gains taxed?,"It depends on holding period, income, jurisdiction and cost basis. Separate short-term from long-term and keep records.",tax capital-gains investing,45,True,7,48037,2,301,408,408 303,41000,2024-03-15 00:00:00+00:00,2024-03-15 00:00:00+00:00,offline.sample,https://money.stackexchange.com/questions/507#answer-1014,tax,"How are capital gains taxed? Community question about how are capital gains taxed? It depends on holding period, income, jurisdiction and cost basis. Separate short-term from long-term and keep records. tax capital-gains investing",810,3.0724904850365773,3,social_default,0.13557624529172366,0.8920166661075518,0.8498245127128405,1.0,1.0,0.32969442409763317,0.1111111111111111,0.8,0.26502482349565515,0.5,0.0,0.45570020342412676
sample-a1016,1016,508,What records do I need for investment taxes?,Community question about what records do i need for investment taxes?,"Keep trade confirmations, cost basis, dividend statements and broker 1099s; reconstruct basis before you sell.",tax investing capital-gains,54,True,8,16973,2,302,409,409 303,38000,2024-11-15 00:00:00+00:00,2024-11-15 00:00:00+00:00,offline.sample,https://money.stackexchange.com/questions/508#answer-1016,tax,"What records do I need for investment taxes? Community question about what records do i need for investment taxes? Keep trade confirmations, cost basis, dividend statements and broker 1099s; reconstruct basis before you sell. tax investing capital-gains",565,2.993348406280619,4,social_default,0.13208403402709318,0.9695419433788933,0.7279298709930571,0.9800976854573569,0.6073397326783032,0.46117735003146915,0.1111111111111111,0.8,0.3742064206407163,0.5,0.0,0.43498970052737385
sample-a1039,1039,519,Do I need a financial advisor?,Community question about do i need a financial advisor?,"A fee-only fiduciary helps with complex tax, estate or retirement planning; simple investing may only need a low-cost index fund.",advisor investing retirement fees,58,True,3,27199,2,301,420,420 303 302,41000,2024-09-15 00:00:00+00:00,2024-09-15 00:00:00+00:00,offline.sample,https://money.stackexchange.com/questions/519#answer-1039,investing,"Do I need a financial advisor? Community question about do i need a financial advisor? A fee-only fiduciary helps with complex tax, estate or retirement planning; simple investing may only need a low-cost index fund. advisor investing retirement fees",626,0.9471807840893182,5,social_default,0.04179515443406549,1.0,0.5536897596533992,1.0,1.0,0.42420678312940124,0.1,0.7,0.15292864762659397,0.75,0.0,0.4053293019527068
sample-a1042,1042,520,How do I start investing with little money?,Community question about how do i start investing with little money?,"Many brokers allow fractional shares, so you can begin with very small amounts.",investing etf beginner,42,True,2,42853,2,301,421,421 303,41000,2024-10-15 00:00:00+00:00,2024-10-15 00:00:00+00:00,offline.sample,https://money.stackexchange.com/questions/520#answer-1042,investing,"How do I start investing with little money? Community question about how do i start investing with little money? Many brokers allow fractional shares, so you can begin with very small amounts. investing etf beginner",596,1.1007069288655196,6,social_default,0.048569625620954515,0.8627573250377909,0.5353948697678166,1.0,1.0,0.4420031120180599,0.1111111111111111,0.8,0.8328602876910742,0.5,0.0,0.3948502416582955
sample-a1018,1018,509,Should I invest in ETFs or individual stocks?,Community question about should i invest in etfs or individual stocks?,"For most investors, diversified low-cost ETFs cut idiosyncratic risk and need less monitoring than single stocks.",etf stocks investing diversification,47,True,4,46608,3,301,410,410 302,41000,2023-07-15 00:00:00+00:00,2023-07-15 00:00:00+00:00,offline.sample,https://money.stackexchange.com/questions/509#answer-1018,investing,"Should I invest in ETFs or individual stocks? Community question about should i invest in etfs or individual stocks? For most investors, diversified low-cost ETFs cut idiosyncratic risk and need less monitoring than single stocks. etf stocks investing diversification",1054,0.6342259103362148,7,social_default,0.027985755532481574,0.9104811178407926,0.7900177536693355,1.0,1.0,0.23602073528515033,0.1,0.7,0.3368587521031371,0.75,0.25,0.3906623362483694
sample-a1044,1044,521,Should I pay extra on my mortgage or invest?,Community question about should i pay extra on my mortgage or invest?,Paying down a low fixed-rate mortgage is a guaranteed but modest return; investing has higher expected but uncertain returns.,mortgage investing debt,45,True,8,14953,2,301,422,422 302,41000,2022-08-15 00:00:00+00:00,2022-08-15 00:00:00+00:00,offline.sample,https://money.stackexchange.com/questions/521#answer-1044,mortgage,Should I pay extra on my mortgage or invest? Community question about should i pay extra on my mortgage or invest? Paying down a low fixed-rate mortgage is a guaranteed but modest return; investing has higher expected but uncertain returns. mortgage investing debt,1388,0.8967359594140782,8,social_default,0.03956923381456294,0.8920166661075518,0.7087380034719909,1.0,1.0,0.1493638709736966,0.1111111111111111,0.8,0.19669641504495938,0.25,0.25,0.3902149794748986
sample-a1024,1024,511,What fees matter when choosing an ETF?,Community question about what fees matter when choosing an etf?,A 0.5% vs 0.05% expense ratio compounds into a large gap over decades.,etf investing fees,44,True,3,45144,2,301,412,412 303 302,41000,2023-11-15 00:00:00+00:00,2023-11-15 00:00:00+00:00,offline.sample,https://money.stackexchange.com/questions/511#answer-1024,investing,What fees matter when choosing an ETF? Community question about what fees matter when choosing an etf? A 0.5% vs 0.05% expense ratio compounds into a large gap over decades. etf investing fees,931,0.6953393496763427,9,social_default,0.030682437811222436,0.8824811365262734,0.6304340248977591,1.0,1.0,0.27933528906869687,0.1111111111111111,0.8,1.0,0.5,0.0,0.38623693952214544
sample-a1013,1013,506,Should I refinance my mortgage?,Community question about should i refinance my mortgage?,Watch the term reset: lowering the rate but restarting 30 years can raise total interest paid.,mortgage refinance interest-rate,56,True,4,25690,2,301,407,407 303 302,41000,2025-06-15 00:00:00+00:00,2025-06-15 00:00:00+00:00,offline.sample,https://money.stackexchange.com/questions/506#answer-1013,mortgage,Should I refinance my mortgage? Community question about should i refinance my mortgage? Watch the term reset: lowering the rate but restarting 30 years can raise total interest paid. mortgage refinance interest-rate,353,0.0,10,social_default,0.0,0.9850382024784291,0.6126435966544644,1.0,1.0,0.616583425826371,0.0,0.6,0.5921918097809603,0.0,0.0,0.3854931354375666
