doc_id,answer_id,question_id,title,question_body,answer_body,tags,answer_score,accepted_answer,comment_count,question_view_count,answer_count,owner_user_id,question_owner_user_id,commenter_user_ids,author_reputation,creation_date,last_activity_date,source,url,aspect,combined_text,age_days,retrieval_score,rank,run,topical_score,community_score,engagement_score,credibility_score,author_influence_score,freshness_score,tag_match_score,sentiment_alignment_score,clarity_score,technical_score,risk_warning_score,final_score
sample-a1013,1013,506,Should I refinance my mortgage?,Community question about should i refinance my mortgage?,Watch the term reset: lowering the rate but restarting 30 years can raise total interest paid.,mortgage refinance interest-rate,56,True,4,25690,2,301,407,407 303 302,41000,2025-06-15 00:00:00+00:00,2025-06-15 00:00:00+00:00,offline.sample,https://money.stackexchange.com/questions/506#answer-1013,mortgage,Should I refinance my mortgage? Community question about should i refinance my mortgage? Watch the term reset: lowering the rate but restarting 30 years can raise total interest paid. mortgage refinance interest-rate,353,3.41699694034715,1,social_default,0.6241443404716933,0.9850382024784291,0.6126435966544644,1.0,1.0,0.616583425826371,0.125,0.6,0.5921918097809603,0.0,0.0,0.7038153056734131
sample-a1044,1044,521,Should I pay extra on my mortgage or invest?,Community question about should i pay extra on my mortgage or invest?,Paying down a low fixed-rate mortgage is a guaranteed but modest return; investing has higher expected but uncertain returns.,mortgage investing debt,45,True,8,14953,2,301,422,422 302,41000,2022-08-15 00:00:00+00:00,2022-08-15 00:00:00+00:00,offline.sample,https://money.stackexchange.com/questions/521#answer-1044,mortgage,Should I pay extra on my mortgage or invest? Community question about should i pay extra on my mortgage or invest? Paying down a low fixed-rate mortgage is a guaranteed but modest return; investing has higher expected but uncertain returns. mortgage investing debt,1388,3.512389935778089,2,social_default,0.6415687043965886,0.8920166661075518,0.7087380034719909,1.0,1.0,0.1493638709736966,0.125,0.8,0.19669641504495938,0.25,0.25,0.6919091592103559
sample-a1012,1012,506,Should I refinance my mortgage?,Community question about should i refinance my mortgage?,Refinance when interest savings exceed closing costs and you will keep the loan past the break-even point.,mortgage refinance interest-rate,27,False,1,25690,2,314,407,407,900,2025-10-15 00:00:00+00:00,2025-10-15 00:00:00+00:00,offline.sample,https://money.stackexchange.com/questions/506#answer-1012,mortgage,Should I refinance my mortgage? Community question about should i refinance my mortgage? Refinance when interest savings exceed closing costs and you will keep the loan past the break-even point. mortgage refinance interest-rate,231,5.474690257969455,3,social_default,1.0,0.2427888233153193,0.3350621658024003,0.0,0.03184698083491591,0.7287399324998268,0.125,0.8,0.4256050176232209,0.0,0.0,0.6390104504957241
sample-a1024,1024,511,What fees matter when choosing an ETF?,Community question about what fees matter when choosing an etf?,A 0.5% vs 0.05% expense ratio compounds into a large gap over decades.,etf investing fees,44,True,3,45144,2,301,412,412 303 302,41000,2023-11-15 00:00:00+00:00,2023-11-15 00:00:00+00:00,offline.sample,https://money.stackexchange.com/questions/511#answer-1024,investing,What fees matter when choosing an ETF? Community question about what fees matter when choosing an etf? A 0.5% vs 0.05% expense ratio compounds into a large gap over decades. etf investing fees,931,2.959566032219587,4,social_default,0.5405905891956855,0.8824811365262734,0.6304340248977591,1.0,1.0,0.27933528906869687,0.0,0.8,1.0,0.5,0.0,0.6356354596588215
sample-a1031,1031,515,When should I prioritise retirement contributions?,Community question about when should i prioritise retirement contributions?,"After high-interest debt and a starter emergency fund, capture the full employer match before anything else.",retirement investing saving,49,True,7,9830,2,302,416,416 301,38000,2025-10-15 00:00:00+00:00,2025-10-15 00:00:00+00:00,offline.sample,https://money.stackexchange.com/questions/515#answer-1031,retirement,"When should I prioritise retirement contributions? Community question about when should i prioritise retirement contributions? After high-interest debt and a starter emergency fund, capture the full employer match before anything else. retirement investing saving",231,2.9312879658589766,5,social_default,0.5354253533507084,0.9281917046909638,0.6095243987823791,0.9800976854573569,0.6073397326783032,0.7287399324998268,0.0,0.6,0.39966993251952,0.5,0.25,0.6215895720080931
sample-a1010,1010,505,Is it better to rent or buy a house?,Community question about is it better to rent or buy a house?,"Compare unrecoverable costs: rent vs mortgage interest, taxes, insurance, maintenance and transaction costs. Buying is not automatically better.",mortgage rent buy housing,55,True,0,40044,2,301,406,,41000,2025-10-15 00:00:00+00:00,2025-10-15 00:00:00+00:00,offline.sample,https://money.stackexchange.com/questions/505#answer-1010,mortgage,"Is it better to rent or buy a house? Community question about is it better to rent or buy a house? Compare unrecoverable costs: rent vs mortgage interest, taxes, insurance, maintenance and transaction costs. Buying is not automatically better. mortgage rent buy housing",231,2.675636231492207,6,social_default,0.4887283308123795,0.9773592563339752,0.19231193773929434,1.0,1.0,0.7287399324998268,0.1111111111111111,0.6,0.0,0.0,0.0,0.6147257297378509
sample-a1043,1043,521,Should I pay extra on my mortgage or invest?,Community question about should i pay extra on my mortgage or invest?,Compare the mortgage rate with your expected after-tax return and your risk tolerance; there is no single right answer.,mortgage investing debt,38,False,0,14953,2,302,422,,38000,2024-01-15 00:00:00+00:00,2024-01-15 00:00:00+00:00,offline.sample,https://money.stackexchange.com/questions/521#answer-1043,mortgage,Should I pay extra on my mortgage or invest? Community question about should i pay extra on my mortgage or invest? Compare the mortgage rate with your expected after-tax return and your risk tolerance; there is no single right answer. mortgage investing debt,870,3.4726319231350686,7,social_default,0.6343065560795865,0.3865478288149943,0.043110030969399665,0.9800976854573569,0.6073397326783032,0.3036799822780756,0.125,0.8,0.26502482349565515,0.25,0.5,0.55621217117003
sample-a1032,1032,515,When should I prioritise retirement contributions?,Community question about when should i prioritise retirement contributions?,"Tax-advantaged space is use-it-or-lose-it each year, so fill it early when you can.",retirement investing saving,26,False,7,9830,2,307,416,416 303 302,15000,2024-02-15 00:00:00+00:00,2024-02-15 00:00:00+00:00,offline.sample,https://money.stackexchange.com/questions/515#answer-1032,retirement,"When should I prioritise retirement contributions? Community question about when should i prioritise retirement contributions? Tax-advantaged space is use-it-or-lose-it each year, so fill it early when you can. retirement investing saving",839,3.442559122694844,8,social_default,0.6288134963769947,0.2270107524936008,0.6095243987823791,0.7366369766590838,0.19282353445397735,0.31685371816767677,0.0,0.8,0.7645318792403784,0.5,0.0,0.5110310089174331
sample-a1023,1023,511,What fees matter when choosing an ETF?,Community question about what fees matter when choosing an etf?,"Expense ratio first, then bid-ask spread, tracking error and any platform commission.",etf investing fees,21,False,8,45144,2,304,412,412 301 302,22000,2025-01-15 00:00:00+00:00,2025-01-15 00:00:00+00:00,offline.sample,https://money.stackexchange.com/questions/511#answer-1023,investing,"What fees matter when choosing an ETF? Community question about what fees matter when choosing an etf? Expense ratio first, then bid-ask spread, tracking error and any platform commission. etf investing fees",504,2.903545167745779,9,social_default,0.5303578889269791,0.13816087452408374,0.8760975047390216,0.8369477260641116,0.25878789325661755,0.5013699842634772,0.0,0.8,0.7315784865748318,0.5,0.0,0.4872267870074686
sample-a1038,1038,518,Should I keep cash or buy bonds for short-term savings?,Community question about should i keep cash or buy bonds for short-term savings?,Match the bond maturity to when you need the money to avoid selling at a loss.,saving bonds treasury emergency-fund,39,True,8,48080,2,305,419,419 303 301,19000,2024-04-15 00:00:00+00:00,2024-04-15 00:00:00+00:00,offline.sample,https://money.stackexchange.com/questions/518#answer-1038,saving,Should I keep cash or buy bonds for short-term savings? Community question about should i keep cash or buy bonds for short-term savings? Match the bond maturity to when you need the money to avoid selling at a loss. saving bonds treasury emergency-fund,779,1.8560540153836558,10,social_default,0.33902447954600085,0.8313810688548094,0.8856412702688785,0.7985500853118828,0.38642381445167767,0.3439966748905724,0.0,0.6,0.8504763007353824,0.25,0.25,0.47717757320990317
