doc_id,answer_id,question_id,title,question_body,answer_body,tags,answer_score,accepted_answer,comment_count,question_view_count,answer_count,owner_user_id,question_owner_user_id,commenter_user_ids,author_reputation,creation_date,last_activity_date,source,url,aspect,combined_text,age_days,retrieval_score,rank,run,topical_score,community_score,engagement_score,credibility_score,author_influence_score,freshness_score,tag_match_score,sentiment_alignment_score,clarity_score,technical_score,risk_warning_score,final_score
sample-a1033,1033,516,How can I improve my credit score?,Community question about how can i improve my credit score?,"Pay on time, keep utilisation low, avoid unnecessary applications and check your reports for errors.",credit-score credit-card debt,52,True,3,20891,2,301,417,417 302,41000,2024-11-15 00:00:00+00:00,2024-11-15 00:00:00+00:00,offline.sample,https://money.stackexchange.com/questions/516#answer-1033,credit,"How can I improve my credit score? Community question about how can i improve my credit score? Pay on time, keep utilisation low, avoid unnecessary applications and check your reports for errors. credit-score credit-card debt",565,10.023598609938878,1,social_default,1.0,0.9534716198475409,0.5137242541956104,1.0,1.0,0.46117735003146915,0.0,0.8,0.5064228948431632,0.0,0.75,0.8773683495319657
sample-a1034,1034,516,How can I improve my credit score?,Community question about how can i improve my credit score?,"Length of history helps, so keep your oldest card open even if you rarely use it.",credit-score credit-card debt,31,False,1,20891,2,303,417,417,35000,2024-12-15 00:00:00+00:00,2024-12-15 00:00:00+00:00,offline.sample,https://money.stackexchange.com/questions/516#answer-1034,credit,"How can I improve my credit score? Community question about how can i improve my credit score? Length of history helps, so keep your oldest card open even if you rarely use it. credit-score credit-card debt",535,9.930493904535933,2,social_default,0.9907114491485496,0.3007213019728101,0.3037420078649459,0.9585578348810901,0.6058366294295915,0.4805246686589898,0.0,0.7,0.7982794055089477,0.0,0.5,0.733800651605873
sample-a1013,1013,506,Should I refinance my mortgage?,Community question about should i refinance my mortgage?,Watch the term reset: lowering the rate but restarting 30 years can raise total interest paid.,mortgage refinance interest-rate,56,True,4,25690,2,301,407,407 303 302,41000,2025-06-15 00:00:00+00:00,2025-06-15 00:00:00+00:00,offline.sample,https://money.stackexchange.com/questions/506#answer-1013,mortgage,Should I refinance my mortgage? Community question about should i refinance my mortgage? Watch the term reset: lowering the rate but restarting 30 years can raise total interest paid. mortgage refinance interest-rate,353,6.234867080510039,3,social_default,0.6220188300764428,0.9850382024784291,0.6126435966544644,1.0,1.0,0.616583425826371,0.0,0.8,0.5921918097809603,0.0,0.0,0.7065025504757879
sample-a1035,1035,517,How much credit utilisation is healthy?,Community question about how much credit utilisation is healthy?,"Keeping reported utilisation under about 30%, and ideally under 10%, helps your score.",credit-score credit-card,52,True,1,49670,2,301,418,418,41000,2024-07-15 00:00:00+00:00,2024-07-15 00:00:00+00:00,offline.sample,https://money.stackexchange.com/questions/517#answer-1035,credit,"How much credit utilisation is healthy? Community question about how much credit utilisation is healthy? Keeping reported utilisation under about 30%, and ideally under 10%, helps your score. credit-score credit-card",688,6.642076823094614,4,social_default,0.6626439347350439,0.9534716198475409,0.4349235009180969,1.0,1.0,0.3896658299571869,0.0,0.7,0.7153880799940397,0.0,0.25,0.6953866956991229
sample-a1004,1004,502,How do I get out of credit card debt fastest?,Community question about how do i get out of credit card debt fastest?,"List balances, attack the highest APR first (avalanche), and stop new charges while you repay.",credit-card debt budgeting,48,True,0,11249,2,302,403,,38000,2024-07-15 00:00:00+00:00,2024-07-15 00:00:00+00:00,offline.sample,https://money.stackexchange.com/questions/502#answer-1004,debt,"How do I get out of credit card debt fastest? Community question about how do i get out of credit card debt fastest? List balances, attack the highest APR first (avalanche), and stop new charges while you repay. credit-card debt budgeting",688,5.179388408695467,5,social_default,0.5167194547834204,0.9194267776764844,0.0,0.9800976854573569,0.6073397326783032,0.3896658299571869,0.0,0.8,0.5921918097809603,0.0,0.5,0.5674843638883471
sample-a1005,1005,502,How do I get out of credit card debt fastest?,Community question about how do i get out of credit card debt fastest?,The snowball method (smallest balance first) can help motivation even if it costs slightly more interest.,credit-card debt budgeting,24,False,8,11249,2,303,403,403 301 302,35000,2025-11-15 00:00:00+00:00,2025-11-15 00:00:00+00:00,offline.sample,https://money.stackexchange.com/questions/502#answer-1005,debt,How do I get out of credit card debt fastest? Community question about how do i get out of credit card debt fastest? The snowball method (smallest balance first) can help motivation even if it costs slightly more interest. credit-card debt budgeting,200,5.13381903665849,6,social_default,0.5121732460004995,0.19362127167230786,0.6656279725025915,0.9585578348810901,0.6058366294295915,0.7603529065620016,0.0,0.8,0.43875492242046144,0.0,0.5,0.5202421155631871
sample-a1042,1042,520,How do I start investing with little money?,Community question about how do i start investing with little money?,"Many brokers allow fractional shares, so you can begin with very small amounts.",investing etf beginner,42,True,2,42853,2,301,421,421 303,41000,2024-10-15 00:00:00+00:00,2024-10-15 00:00:00+00:00,offline.sample,https://money.stackexchange.com/questions/520#answer-1042,investing,"How do I start investing with little money? Community question about how do i start investing with little money? Many brokers allow fractional shares, so you can begin with very small amounts. investing etf beginner",596,3.1461673621558646,7,social_default,0.31387603240978634,0.8627573250377909,0.5353948697678166,1.0,1.0,0.4420031120180599,0.0,0.7,0.8328602876910742,0.5,0.0,0.5169478894971559
sample-a1046,1046,522,How do I budget on an irregular income?,Community question about how do i budget on an irregular income?,Separate fixed bills from variable spending so lean months are predictable.,budgeting saving emergency-fund,49,True,8,37644,2,302,423,423 301,38000,2023-07-15 00:00:00+00:00,2023-07-15 00:00:00+00:00,offline.sample,https://money.stackexchange.com/questions/522#answer-1046,saving,How do I budget on an irregular income? Community question about how do i budget on an irregular income? Separate fixed bills from variable spending so lean months are predictable. budgeting saving emergency-fund,1054,3.2062893722614536,8,social_default,0.3198740788644773,0.9281917046909638,0.8485784963882705,0.9800976854573569,0.6073397326783032,0.23602073528515033,0.0,0.7,0.9046942162985561,0.0,0.0,0.5085212207605971
sample-a1009,1009,504,Where should I keep my emergency savings?,Community question about where should i keep my emergency savings?,"Split it: one month in checking for instant access, the rest in a high-yield account.",saving emergency-fund risk,52,True,7,24280,2,301,405,405 302,41000,2022-09-15 00:00:00+00:00,2022-09-15 00:00:00+00:00,offline.sample,https://money.stackexchange.com/questions/504#answer-1009,saving,"Where should I keep my emergency savings? Community question about where should i keep my emergency savings? Split it: one month in checking for instant access, the rest in a high-yield account. saving emergency-fund risk",1357,2.509823933733973,9,social_default,0.25039150422936557,0.9534716198475409,0.7464766845578532,1.0,1.0,0.1558433240245538,0.0,0.9,0.7315784865748318,0.0,0.25,0.5062625461680375
sample-a1027,1027,513,How do I avoid investment fraud?,Community question about how do i avoid investment fraud?,"Check the seller's registration, be sceptical of guaranteed returns, and never let urgency rush a decision.",scam fraud risk,40,True,3,41838,2,303,414,414 302,35000,2023-12-15 00:00:00+00:00,2023-12-15 00:00:00+00:00,offline.sample,https://money.stackexchange.com/questions/513#answer-1027,risk,"How do I avoid investment fraud? Community question about how do i avoid investment fraud? Check the seller's registration, be sceptical of guaranteed returns, and never let urgency rush a decision. scam fraud risk",901,3.2062893722614536,10,social_default,0.3198740788644773,0.8420939373703941,0.6189146254314809,0.9585578348810901,0.6058366294295915,0.29105396701581177,0.0,0.8,0.41257743929427604,0.0,1.0,0.48861095739133187
