doc_id,answer_id,question_id,title,question_body,answer_body,tags,answer_score,accepted_answer,comment_count,question_view_count,answer_count,owner_user_id,question_owner_user_id,commenter_user_ids,author_reputation,creation_date,last_activity_date,source,url,aspect,combined_text,age_days,retrieval_score,rank,run,topical_score,community_score,engagement_score,credibility_score,author_influence_score,freshness_score,tag_match_score,sentiment_alignment_score,clarity_score,technical_score,risk_warning_score,final_score
sample-a1027,1027,513,How do I avoid investment fraud?,Community question about how do i avoid investment fraud?,"Check the seller's registration, be sceptical of guaranteed returns, and never let urgency rush a decision.",scam fraud risk,40,True,3,41838,2,303,414,414 302,35000,2023-12-15 00:00:00+00:00,2023-12-15 00:00:00+00:00,offline.sample,https://money.stackexchange.com/questions/513#answer-1027,risk,"How do I avoid investment fraud? Community question about how do i avoid investment fraud? Check the seller's registration, be sceptical of guaranteed returns, and never let urgency rush a decision. scam fraud risk",901,11.596189434384522,1,social_default,0.9912017180328409,0.8420939373703941,0.6189146254314809,0.9585578348810901,0.6058366294295915,0.29105396701581177,0.14285714285714285,0.9,0.41257743929427604,0.0,1.0,0.8364176341183708
sample-a1028,1028,513,How do I avoid investment fraud?,Community question about how do i avoid investment fraud?,"If you cannot independently verify where returns come from, treat it as a red flag.",scam fraud risk,37,False,0,41838,2,303,414,,35000,2025-02-15 00:00:00+00:00,2025-02-15 00:00:00+00:00,offline.sample,https://money.stackexchange.com/questions/513#answer-1028,risk,"How do I avoid investment fraud? Community question about how do i avoid investment fraud? If you cannot independently verify where returns come from, treat it as a red flag. scam fraud risk",473,11.699121605033692,2,social_default,1.0,0.3752783866104465,0.19895013277015183,0.9585578348810901,0.6058366294295915,0.523119576403576,0.14285714285714285,1.0,0.7645318792403784,0.0,1.0,0.7668680089052663
sample-a1033,1033,516,How can I improve my credit score?,Community question about how can i improve my credit score?,"Pay on time, keep utilisation low, avoid unnecessary applications and check your reports for errors.",credit-score credit-card debt,52,True,3,20891,2,301,417,417 302,41000,2024-11-15 00:00:00+00:00,2024-11-15 00:00:00+00:00,offline.sample,https://money.stackexchange.com/questions/516#answer-1033,credit,"How can I improve my credit score? Community question about how can i improve my credit score? Pay on time, keep utilisation low, avoid unnecessary applications and check your reports for errors. credit-score credit-card debt",565,6.121711189094,3,social_default,0.5232624632656231,0.9534716198475409,0.5137242541956104,1.0,1.0,0.46117735003146915,0.0,0.9,0.5064228948431632,0.0,0.75,0.6439995811647774
sample-a1025,1025,512,What should I do if I think an investment is a scam?,Community question about what should i do if i think an investment is a scam?,"Stop sending money, preserve all records, verify registration with the regulator, and report the suspected fraud.",scam fraud risk investing,43,True,1,39073,2,303,413,413,35000,2024-08-15 00:00:00+00:00,2024-08-15 00:00:00+00:00,offline.sample,https://money.stackexchange.com/questions/512#answer-1025,risk,"What should I do if I think an investment is a scam? Community question about what should i do if i think an investment is a scam? Stop sending money, preserve all records, verify registration with the regulator, and report the suspected fraud. scam fraud risk investing",657,5.8486061098707065,4,social_default,0.49991839621141054,0.8727313075427394,0.39857611577887336,0.9585578348810901,0.6058366294295915,0.4065696597405991,0.125,1.0,0.3368587521031371,0.25,0.75,0.5917278219460098
sample-a1016,1016,508,What records do I need for investment taxes?,Community question about what records do i need for investment taxes?,"Keep trade confirmations, cost basis, dividend statements and broker 1099s; reconstruct basis before you sell.",tax investing capital-gains,54,True,8,16973,2,302,409,409 303,38000,2024-11-15 00:00:00+00:00,2024-11-15 00:00:00+00:00,offline.sample,https://money.stackexchange.com/questions/508#answer-1016,tax,"What records do I need for investment taxes? Community question about what records do i need for investment taxes? Keep trade confirmations, cost basis, dividend statements and broker 1099s; reconstruct basis before you sell. tax investing capital-gains",565,2.8233805995932775,5,social_default,0.2413326995745119,0.9695419433788933,0.7279298709930571,0.9800976854573569,0.6073397326783032,0.46117735003146915,0.0,1.0,0.3742064206407163,0.5,0.0,0.49405847774552764
sample-a1042,1042,520,How do I start investing with little money?,Community question about how do i start investing with little money?,"Many brokers allow fractional shares, so you can begin with very small amounts.",investing etf beginner,42,True,2,42853,2,301,421,421 303,41000,2024-10-15 00:00:00+00:00,2024-10-15 00:00:00+00:00,offline.sample,https://money.stackexchange.com/questions/520#answer-1042,investing,"How do I start investing with little money? Community question about how do i start investing with little money? Many brokers allow fractional shares, so you can begin with very small amounts. investing etf beginner",596,3.1892163877581186,6,social_default,0.2726030633262175,0.8627573250377909,0.5353948697678166,1.0,1.0,0.4420031120180599,0.0,0.6,0.8328602876910742,0.5,0.0,0.4913114049553715
sample-a1013,1013,506,Should I refinance my mortgage?,Community question about should i refinance my mortgage?,Watch the term reset: lowering the rate but restarting 30 years can raise total interest paid.,mortgage refinance interest-rate,56,True,4,25690,2,301,407,407 303 302,41000,2025-06-15 00:00:00+00:00,2025-06-15 00:00:00+00:00,offline.sample,https://money.stackexchange.com/questions/506#answer-1013,mortgage,Should I refinance my mortgage? Community question about should i refinance my mortgage? Watch the term reset: lowering the rate but restarting 30 years can raise total interest paid. mortgage refinance interest-rate,353,1.8252240786920229,7,social_default,0.1560137709746258,0.9850382024784291,0.6126435966544644,1.0,1.0,0.616583425826371,0.0,0.9,0.5921918097809603,0.0,0.0,0.4785000209248794
sample-a1026,1026,512,What should I do if I think an investment is a scam?,Community question about what should i do if i think an investment is a scam?,Guaranteed high returns and pressure to act fast are classic warning signs; a cautious answer beats optimism here.,scam fraud risk investing,29,False,1,39073,2,303,413,413,35000,2025-06-15 00:00:00+00:00,2025-06-15 00:00:00+00:00,offline.sample,https://money.stackexchange.com/questions/512#answer-1026,risk,What should I do if I think an investment is a scam? Community question about what should i do if i think an investment is a scam? Guaranteed high returns and pressure to act fast are classic warning signs; a cautious answer beats optimism here. scam fraud risk investing,353,4.801543760572643,8,social_default,0.4104191684362627,0.27272132065829097,0.39857611577887336,0.9585578348810901,0.6058366294295915,0.616583425826371,0.125,1.0,0.32462763006570405,0.25,1.0,0.4734774981989016
sample-a1014,1014,507,How are capital gains taxed?,Community question about how are capital gains taxed?,"It depends on holding period, income, jurisdiction and cost basis. Separate short-term from long-term and keep records.",tax capital-gains investing,45,True,7,48037,2,301,408,408 303,41000,2024-03-15 00:00:00+00:00,2024-03-15 00:00:00+00:00,offline.sample,https://money.stackexchange.com/questions/507#answer-1014,tax,"How are capital gains taxed? Community question about how are capital gains taxed? It depends on holding period, income, jurisdiction and cost basis. Separate short-term from long-term and keep records. tax capital-gains investing",810,1.4363788181741037,9,social_default,0.12277663799614527,0.8920166661075518,0.8498245127128405,1.0,1.0,0.32969442409763317,0.0,1.0,0.26502482349565515,0.5,0.0,0.453744844220782
sample-a1035,1035,517,How much credit utilisation is healthy?,Community question about how much credit utilisation is healthy?,"Keeping reported utilisation under about 30%, and ideally under 10%, helps your score.",credit-score credit-card,52,True,1,49670,2,301,418,418,41000,2024-07-15 00:00:00+00:00,2024-07-15 00:00:00+00:00,offline.sample,https://money.stackexchange.com/questions/517#answer-1035,credit,"How much credit utilisation is healthy? Community question about how much credit utilisation is healthy? Keeping reported utilisation under about 30%, and ideally under 10%, helps your score. credit-score credit-card",688,1.477948956637863,10,social_default,0.1263299080506999,0.9534716198475409,0.4349235009180969,1.0,1.0,0.3896658299571869,0.0,0.6,0.7153880799940397,0.0,0.25,0.4222296823569508
