doc_id,answer_id,question_id,title,question_body,answer_body,tags,answer_score,accepted_answer,comment_count,question_view_count,answer_count,owner_user_id,question_owner_user_id,commenter_user_ids,author_reputation,creation_date,last_activity_date,source,url,aspect,combined_text,age_days,retrieval_score,rank,run,topical_score,community_score,engagement_score,credibility_score,author_influence_score,freshness_score,tag_match_score,sentiment_alignment_score,clarity_score,technical_score,risk_warning_score,final_score
sample-a1035,1035,517,How much credit utilisation is healthy?,Community question about how much credit utilisation is healthy?,"Keeping reported utilisation under about 30%, and ideally under 10%, helps your score.",credit-score credit-card,52,True,1,49670,2,301,418,418,41000,2024-07-15 00:00:00+00:00,2024-07-15 00:00:00+00:00,offline.sample,https://money.stackexchange.com/questions/517#answer-1035,credit,"How much credit utilisation is healthy? Community question about how much credit utilisation is healthy? Keeping reported utilisation under about 30%, and ideally under 10%, helps your score. credit-score credit-card",688,13.026321912838515,1,social_default,1.0,0.9534716198475409,0.4349235009180969,1.0,1.0,0.3896658299571869,0.0,0.7,0.7153880799940397,0.0,0.25,0.8640647283316009
sample-a1036,1036,517,How much credit utilisation is healthy?,Community question about how much credit utilisation is healthy?,Paying before the statement date lowers the balance that gets reported.,credit-score credit-card,22,False,2,49670,2,303,418,418 301,35000,2022-03-15 00:00:00+00:00,2022-03-15 00:00:00+00:00,offline.sample,https://money.stackexchange.com/questions/517#answer-1036,credit,How much credit utilisation is healthy? Community question about how much credit utilisation is healthy? Paying before the statement date lowers the balance that gets reported. credit-score credit-card,1541,12.670215976232557,2,social_default,0.972662587414258,0.15744623308889613,0.5577552408387283,0.9585578348810901,0.6058366294295915,0.12112176657029738,0.0,0.7,0.980412903489695,0.0,0.25,0.7019883599689718
sample-a1033,1033,516,How can I improve my credit score?,Community question about how can i improve my credit score?,"Pay on time, keep utilisation low, avoid unnecessary applications and check your reports for errors.",credit-score credit-card debt,52,True,3,20891,2,301,417,417 302,41000,2024-11-15 00:00:00+00:00,2024-11-15 00:00:00+00:00,offline.sample,https://money.stackexchange.com/questions/516#answer-1033,credit,"How can I improve my credit score? Community question about how can i improve my credit score? Pay on time, keep utilisation low, avoid unnecessary applications and check your reports for errors. credit-score credit-card debt",565,4.986906907465249,3,social_default,0.3828330775819566,0.9534716198475409,0.5137242541956104,1.0,1.0,0.46117735003146915,0.0,0.8,0.5064228948431632,0.0,0.75,0.5687848883229442
sample-a1003,1003,501,Should I pay off credit card debt before investing?,Community question about should i pay off credit card debt before investing?,"Compare the card APR with your expected after-tax return. Above roughly 8-10% APR, paying the debt almost always wins.",credit-card debt investing,43,True,8,12747,3,302,402,402 301,38000,2025-02-15 00:00:00+00:00,2025-02-15 00:00:00+00:00,offline.sample,https://money.stackexchange.com/questions/501#answer-1003,debt,"Should I pay off credit card debt before investing? Community question about should i pay off credit card debt before investing? Compare the card APR with your expected after-tax return. Above roughly 8-10% APR, paying the debt almost always wins. credit-card debt investing",473,5.321366770117716,4,social_default,0.4085087721402823,0.8727313075427394,0.7717131999042249,0.9800976854573569,0.6073397326783032,0.523119576403576,0.0,0.8,0.2767441770013904,0.25,0.5,0.5598171360646268
sample-a1004,1004,502,How do I get out of credit card debt fastest?,Community question about how do i get out of credit card debt fastest?,"List balances, attack the highest APR first (avalanche), and stop new charges while you repay.",credit-card debt budgeting,48,True,0,11249,2,302,403,,38000,2024-07-15 00:00:00+00:00,2024-07-15 00:00:00+00:00,offline.sample,https://money.stackexchange.com/questions/502#answer-1004,debt,"How do I get out of credit card debt fastest? Community question about how do i get out of credit card debt fastest? List balances, attack the highest APR first (avalanche), and stop new charges while you repay. credit-card debt budgeting",688,4.923914985355211,5,social_default,0.3779973363396068,0.9194267776764844,0.0,0.9800976854573569,0.6073397326783032,0.3896658299571869,0.0,0.8,0.5921918097809603,0.0,0.5,0.4981233046664403
sample-a1025,1025,512,What should I do if I think an investment is a scam?,Community question about what should i do if i think an investment is a scam?,"Stop sending money, preserve all records, verify registration with the regulator, and report the suspected fraud.",scam fraud risk investing,43,True,1,39073,2,303,413,413,35000,2024-08-15 00:00:00+00:00,2024-08-15 00:00:00+00:00,offline.sample,https://money.stackexchange.com/questions/512#answer-1025,risk,"What should I do if I think an investment is a scam? Community question about what should i do if i think an investment is a scam? Stop sending money, preserve all records, verify registration with the regulator, and report the suspected fraud. scam fraud risk investing",657,4.266129663765957,6,social_default,0.32750070912659807,0.8727313075427394,0.39857611577887336,0.9585578348810901,0.6058366294295915,0.4065696597405991,0.0,0.9,0.3368587521031371,0.25,0.75,0.4942689784036035
sample-a1001,1001,501,Should I pay off credit card debt before investing?,Community question about should i pay off credit card debt before investing?,Pay off high-interest credit card debt before investing. A guaranteed ~20% avoided interest usually beats uncertain market returns.,credit-card debt investing,37,False,1,12747,3,303,402,402,35000,2025-04-15 00:00:00+00:00,2025-04-15 00:00:00+00:00,offline.sample,https://money.stackexchange.com/questions/501#answer-1001,debt,Should I pay off credit card debt before investing? Community question about should i pay off credit card debt before investing? Pay off high-interest credit card debt before investing. A guaranteed ~20% avoided interest usually beats uncertain market returns. credit-card debt investing,414,5.791504484590517,7,social_default,0.4446001352755233,0.3752783866104465,0.3160674737322977,0.9585578348810901,0.6058366294295915,0.5671546349422034,0.0,0.8,0.1315472464872285,0.25,0.5,0.4812540127848308
sample-a1016,1016,508,What records do I need for investment taxes?,Community question about what records do i need for investment taxes?,"Keep trade confirmations, cost basis, dividend statements and broker 1099s; reconstruct basis before you sell.",tax investing capital-gains,54,True,8,16973,2,302,409,409 303,38000,2024-11-15 00:00:00+00:00,2024-11-15 00:00:00+00:00,offline.sample,https://money.stackexchange.com/questions/508#answer-1016,tax,"What records do I need for investment taxes? Community question about what records do i need for investment taxes? Keep trade confirmations, cost basis, dividend statements and broker 1099s; reconstruct basis before you sell. tax investing capital-gains",565,2.8233805995932775,8,social_default,0.21674426737532126,0.9695419433788933,0.7279298709930571,0.9800976854573569,0.6073397326783032,0.46117735003146915,0.0,0.9,0.3742064206407163,0.5,0.0,0.4767642616459324
sample-a1024,1024,511,What fees matter when choosing an ETF?,Community question about what fees matter when choosing an etf?,A 0.5% vs 0.05% expense ratio compounds into a large gap over decades.,etf investing fees,44,True,3,45144,2,301,412,412 303 302,41000,2023-11-15 00:00:00+00:00,2023-11-15 00:00:00+00:00,offline.sample,https://money.stackexchange.com/questions/511#answer-1024,investing,What fees matter when choosing an ETF? Community question about what fees matter when choosing an etf? A 0.5% vs 0.05% expense ratio compounds into a large gap over decades. etf investing fees,931,2.959566032219587,9,social_default,0.22719890173316618,0.8824811365262734,0.6304340248977591,1.0,1.0,0.27933528906869687,0.0,0.7,1.0,0.5,0.0,0.4739396159275618
sample-a1005,1005,502,How do I get out of credit card debt fastest?,Community question about how do i get out of credit card debt fastest?,The snowball method (smallest balance first) can help motivation even if it costs slightly more interest.,credit-card debt budgeting,24,False,8,11249,2,303,403,403 301 302,35000,2025-11-15 00:00:00+00:00,2025-11-15 00:00:00+00:00,offline.sample,https://money.stackexchange.com/questions/502#answer-1005,debt,How do I get out of credit card debt fastest? Community question about how do i get out of credit card debt fastest? The snowball method (smallest balance first) can help motivation even if it costs slightly more interest. credit-card debt budgeting,200,4.880593323386512,10,social_default,0.37467163455988944,0.19362127167230786,0.6656279725025915,0.9585578348810901,0.6058366294295915,0.7603529065620016,0.0,0.8,0.43875492242046144,0.0,0.5,0.451491309842882
